dataset,condition,model_tier,model_name,qid,db_id,n_gold_tables,n_gold_cols,n_join_gold,exec_match,valid_sql,table_recall,table_precision,col_recall_strict,col_precision_strict,col_recall_relaxed,col_precision_relaxed,context_tokens_est,prompt_tokens,completion_tokens,total_tokens,cost_usd,latency_s,cached,pred_sql,pred_error
D1,C1,STRONG,gpt-5.4,spider_validation_00079,pets_1,2,2,1,0.0,1,1.0,0.6666666666666666,1.0,0.14285714285714285,1.0,0.08333333333333333,192,402,29,431,0.0012950000000000001,0.0,1,"SELECT hp.StuID, COUNT(*) AS pet_count
FROM Has_Pet AS hp
GROUP BY hp.StuID;",
D1,C1,STRONG,gpt-5.4,spider_validation_00080,pets_1,2,2,1,0.0,1,1.0,0.6666666666666666,1.0,0.14285714285714285,1.0,0.08333333333333333,192,407,29,436,0.0013075,0.0,1,"SELECT hp.StuID, COUNT(*) AS pet_count
FROM Has_Pet AS hp
GROUP BY hp.StuID;",
D1,C1,STRONG,gpt-5.4,spider_validation_00081,pets_1,2,4,1,1.0,1,1.0,0.6666666666666666,1.0,0.2857142857142857,1.0,0.25,192,401,61,462,0.0016124999999999998,0.0,1,"SELECT s.Fname, s.Sex
FROM Student AS s
JOIN Has_Pet AS h ON s.StuID = h.StuID
GROUP BY s.StuID, s.Fname, s.Sex
HAVING COUNT(h.PetID) > 1;",
D1,C1,STRONG,gpt-5.4,spider_validation_00082,pets_1,2,4,1,1.0,1,1.0,0.6666666666666666,1.0,0.2857142857142857,1.0,0.25,192,405,61,466,0.0016224999999999998,0.0,1,"SELECT s.Fname, s.Sex
FROM Student AS s
JOIN Has_Pet AS h ON s.StuID = h.StuID
GROUP BY s.StuID, s.Fname, s.Sex
HAVING COUNT(h.PetID) > 1;",
D1,C1,STRONG,gpt-5.4,spider_validation_00083,pets_1,3,7,2,1.0,1,1.0,1.0,1.0,0.5,1.0,0.4166666666666667,192,403,63,466,0.0016375,0.0,1,"SELECT DISTINCT s.LName
FROM Student AS s
JOIN Has_Pet AS hp ON s.StuID = hp.StuID
JOIN Pets AS p ON hp.PetID = p.PetID
WHERE p.PetType = 'cat' AND p.pet_age = 3;",
D1,C1,STRONG,gpt-5.4,spider_validation_00084,pets_1,3,7,2,1.0,1,1.0,1.0,1.0,0.5,1.0,0.4166666666666667,192,405,62,467,0.0016324999999999998,0.0,1,"SELECT s.LName
FROM Student AS s
JOIN Has_Pet AS hp ON s.StuID = hp.StuID
JOIN Pets AS p ON hp.PetID = p.PetID
WHERE p.PetType = 'cat' AND p.pet_age = 3;",
D1,C1,STRONG,gpt-5.4,spider_validation_00085,pets_1,2,3,1,1.0,1,1.0,0.6666666666666666,1.0,0.21428571428571427,1.0,0.16666666666666666,192,399,29,428,0.0012875,0.0,1,"SELECT AVG(Age)
FROM Student
WHERE StuID NOT IN (
  SELECT StuID
  FROM Has_Pet
);",
D1,C1,STRONG,gpt-5.4,spider_validation_00086,pets_1,2,3,1,1.0,1,1.0,0.6666666666666666,1.0,0.21428571428571427,1.0,0.16666666666666666,192,401,29,430,0.0012924999999999998,0.0,1,"SELECT AVG(Age)
FROM Student
WHERE StuID NOT IN (
  SELECT StuID
  FROM Has_Pet
);",
D1,C1,STRONG,gpt-5.4,spider_validation_00087,car_1,1,0,0,1.0,1,1.0,0.16666666666666666,,,,,367,619,9,628,0.0016374999999999998,0.0,1,SELECT COUNT(*) FROM continents;,
D1,C1,STRONG,gpt-5.4,spider_validation_00088,car_1,1,0,0,1.0,1,1.0,0.16666666666666666,,,,,367,620,16,636,0.00171,0.0,1,"SELECT COUNT(*) AS number_of_continents
FROM continents;",
D1,C1,STRONG,gpt-5.4,spider_validation_00089,car_1,2,3,1,1.0,1,1.0,0.3333333333333333,1.0,0.13043478260869565,1.0,0.10526315789473684,367,634,67,701,0.002255,0.0,1,"SELECT c.ContId,
       c.Continent,
       COUNT(co.CountryId) AS country_count
FROM continents AS c
LEFT JOIN countries AS co
  ON co.Continent = c.ContId
GROUP BY c.ContId, c.Continent
ORDER BY c.ContId;",
D1,C1,STRONG,gpt-5.4,spider_validation_00090,car_1,2,3,1,1.0,1,1.0,0.3333333333333333,1.0,0.13043478260869565,1.0,0.10526315789473684,367,630,67,697,0.002245,0.0,1,"SELECT c.ContId,
       c.Continent,
       COUNT(co.CountryId) AS country_count
FROM continents AS c
LEFT JOIN countries AS co
  ON co.Continent = c.ContId
GROUP BY c.ContId, c.Continent
ORDER BY c.ContId;",
D1,C1,STRONG,gpt-5.4,spider_validation_00091,car_1,1,0,0,1.0,1,1.0,0.16666666666666666,,,,,367,619,13,632,0.0016774999999999997,0.0,1,"SELECT COUNT(*) AS country_count
FROM countries;",
D1,C1,STRONG,gpt-5.4,spider_validation_00092,car_1,1,0,0,1.0,1,1.0,0.16666666666666666,,,,,367,618,13,631,0.0016749999999999998,0.0,1,"SELECT COUNT(*) AS country_count
FROM countries;",
D1,C1,STRONG,gpt-5.4,spider_validation_00093,car_1,2,3,1,1.0,1,1.0,0.3333333333333333,1.0,0.13043478260869565,1.0,0.15789473684210525,367,632,60,692,0.0021799999999999996,0.0,1,"SELECT cm.FullName,
       cm.Id,
       COUNT(ml.ModelId) AS model_count
FROM car_makers AS cm
LEFT JOIN model_list AS ml
  ON ml.Maker = cm.Id
GROUP BY cm.Id, cm.FullName
ORDER BY cm.Id;",
D1,C1,STRONG,gpt-5.4,spider_validation_00094,car_1,2,3,1,1.0,1,1.0,0.3333333333333333,1.0,0.13043478260869565,1.0,0.15789473684210525,367,634,57,691,0.002155,0.0,1,"SELECT cm.FullName,
       cm.Id,
       COUNT(DISTINCT ml.ModelId) AS model_count
FROM car_makers AS cm
LEFT JOIN model_list AS ml
  ON ml.Maker = cm.Id
GROUP BY cm.Id, cm.FullName;",
D1,C1,STRONG,gpt-5.4,spider_validation_00095,car_1,2,4,1,0.0,1,1.0,0.3333333333333333,1.0,0.17391304347826086,1.0,0.21052631578947367,367,623,66,689,0.0022175,0.0,1,"SELECT cn.Model
FROM car_names AS cn
JOIN cars_data AS cd ON cd.Id = cn.MakeId
WHERE CAST(cd.Horsepower AS INTEGER) = (
    SELECT MIN(CAST(Horsepower AS INTEGER))
    FROM cars_data
    WHERE Horsepower IS NOT NULL AND Horsepower != ''
);",
D1,C1,STRONG,gpt-5.4,spider_validation_00096,car_1,2,4,1,0.0,1,1.0,0.3333333333333333,1.0,0.17391304347826086,1.0,0.21052631578947367,367,627,52,679,0.0020875,0.0,1,"SELECT cn.Model
FROM cars_data cd
JOIN car_names cn ON cd.Id = cn.MakeId
WHERE CAST(cd.Horsepower AS INTEGER) = (
  SELECT MIN(CAST(Horsepower AS INTEGER))
  FROM cars_data
);",
D1,C1,STRONG,gpt-5.4,spider_validation_00097,car_1,2,4,1,1.0,1,1.0,0.3333333333333333,1.0,0.17391304347826086,1.0,0.21052631578947367,367,627,38,665,0.0019475,0.0,1,"SELECT cn.Model
FROM cars_data cd
JOIN car_names cn ON cd.Id = cn.MakeId
WHERE cd.Weight < (SELECT AVG(Weight) FROM cars_data);",
D1,C1,STRONG,gpt-5.4,spider_validation_00098,car_1,2,4,1,1.0,1,1.0,0.3333333333333333,1.0,0.17391304347826086,1.0,0.21052631578947367,367,628,45,673,0.00202,0.0,1,"SELECT cn.Model
FROM car_names AS cn
JOIN cars_data AS cd
  ON cd.Id = cn.MakeId
WHERE cd.Weight < (
  SELECT AVG(Weight)
  FROM cars_data
);",
D1,C1,STRONG,gpt-5.4,spider_validation_00099,car_1,4,8,3,1.0,1,1.0,0.6666666666666666,1.0,0.34782608695652173,1.0,0.2631578947368421,367,631,62,693,0.0021975000000000002,0.0,1,"SELECT DISTINCT cm.Maker
FROM car_makers AS cm
JOIN model_list AS ml ON ml.Maker = cm.Id
JOIN car_names AS cn ON cn.Model = ml.Model
JOIN cars_data AS cd ON cd.Id = cn.MakeId
WHERE cd.Year = 1970;",
D1,C1,STRONG,gpt-5.4,spider_validation_00100,car_1,4,8,3,1.0,1,1.0,0.6666666666666666,1.0,0.34782608695652173,1.0,0.2631578947368421,367,631,58,689,0.0021575,0.0,1,"SELECT DISTINCT cm.Maker
FROM cars_data cd
JOIN car_names cn ON cd.Id = cn.MakeId
JOIN model_list ml ON cn.Model = ml.Model
JOIN car_makers cm ON ml.Maker = cm.Id
WHERE cd.Year = 1970;",
D1,C1,STRONG,gpt-5.4,spider_validation_00101,car_1,2,4,1,1.0,1,1.0,0.3333333333333333,1.0,0.17391304347826086,1.0,0.21052631578947367,367,630,41,671,0.001985,0.0,1,"SELECT cn.Make, cd.Year
FROM cars_data cd
JOIN car_names cn ON cd.Id = cn.MakeId
WHERE cd.Year = (SELECT MIN(Year) FROM cars_data);",
D1,C1,STRONG,gpt-5.4,spider_validation_00102,car_1,2,4,1,0.0,1,1.0,0.3333333333333333,1.0,0.17391304347826086,1.0,0.21052631578947367,367,631,66,697,0.0022375,0.0,1,"SELECT cm.Maker, cd.Year
FROM cars_data cd
JOIN car_names cn ON cd.Id = cn.MakeId
JOIN model_list ml ON cn.Model = ml.Model
JOIN car_makers cm ON ml.Maker = cm.Id
WHERE cd.Year = (SELECT MIN(Year) FROM cars_data);",
D1,C1,STRONG,gpt-5.4,spider_validation_00103,car_1,3,5,2,1.0,1,1.0,0.5,1.0,0.21739130434782608,1.0,0.21052631578947367,367,625,37,662,0.0019325000000000002,0.0,1,"SELECT DISTINCT cn.Model
FROM car_names AS cn
JOIN cars_data AS cd
  ON cd.Id = cn.MakeId
WHERE cd.Year > 1980;",
D1,C1,STRONG,gpt-5.4,spider_validation_00104,car_1,3,5,2,1.0,1,1.0,0.5,1.0,0.21739130434782608,1.0,0.21052631578947367,367,627,37,664,0.0019375,0.0,1,"SELECT DISTINCT cn.Model
FROM cars_data AS cd
JOIN car_names AS cn
  ON cd.Id = cn.MakeId
WHERE cd.Year > 1980;",
D1,C1,STRONG,gpt-5.4,spider_validation_00105,car_1,3,5,2,1.0,1,1.0,0.5,1.0,0.21739130434782608,1.0,0.21052631578947367,367,631,58,689,0.0021575,0.0,1,"SELECT ct.Continent, COUNT(cm.Id) AS maker_count
FROM car_makers AS cm
JOIN countries AS c ON cm.Country = c.CountryId
JOIN continents AS ct ON c.Continent = ct.ContId
GROUP BY ct.Continent;",
D1,C1,STRONG,gpt-5.4,spider_validation_00106,car_1,3,5,2,1.0,1,1.0,0.5,1.0,0.21739130434782608,1.0,0.21052631578947367,367,631,58,689,0.0021575,0.0,1,"SELECT ct.Continent, COUNT(cm.Id) AS maker_count
FROM car_makers AS cm
JOIN countries AS co ON cm.Country = co.CountryId
JOIN continents AS ct ON co.Continent = ct.ContId
GROUP BY ct.Continent;",
D1,C1,STRONG,gpt-5.4,spider_validation_00107,car_1,2,3,1,1.0,1,1.0,0.3333333333333333,1.0,0.13043478260869565,1.0,0.15789473684210525,367,628,45,673,0.00202,0.0,1,"SELECT c.CountryName
FROM car_makers cm
JOIN countries c ON cm.Country = c.CountryId
GROUP BY c.CountryId, c.CountryName
ORDER BY COUNT(*) DESC
LIMIT 1;",
D1,C1,STRONG,gpt-5.4,spider_validation_00108,car_1,2,3,1,1.0,1,1.0,0.3333333333333333,1.0,0.13043478260869565,1.0,0.15789473684210525,367,626,45,671,0.002015,0.0,1,"SELECT c.CountryName
FROM car_makers cm
JOIN countries c ON cm.Country = c.CountryId
GROUP BY c.CountryId, c.CountryName
ORDER BY COUNT(*) DESC
LIMIT 1;",
D1,C1,STRONG,gpt-5.4,spider_validation_00109,car_1,2,3,1,1.0,1,1.0,0.3333333333333333,1.0,0.13043478260869565,1.0,0.15789473684210525,367,633,45,678,0.0020325,0.0,1,"SELECT COUNT(*) AS model_count, cm.FullName
FROM car_makers AS cm
JOIN model_list AS ml
  ON ml.Maker = cm.Id
GROUP BY cm.Id, cm.FullName;",
D1,C1,STRONG,gpt-5.4,spider_validation_00110,car_1,2,3,1,0.0,1,1.0,0.3333333333333333,1.0,0.13043478260869565,1.0,0.15789473684210525,367,638,55,693,0.002145,0.0,1,"SELECT cm.Id,
       cm.FullName,
       COUNT(ml.ModelId) AS model_count
FROM car_makers AS cm
LEFT JOIN model_list AS ml
  ON ml.Maker = cm.Id
GROUP BY cm.Id, cm.FullName;",
D1,C1,STRONG,gpt-5.4,spider_validation_00111,car_1,2,4,1,1.0,1,1.0,0.3333333333333333,1.0,0.17391304347826086,1.0,0.21052631578947367,367,630,43,673,0.002005,0.0,1,"SELECT cd.Accelerate
FROM cars_data AS cd
JOIN car_names AS cn ON cd.Id = cn.MakeId
WHERE cn.Make = 'amc hornet sportabout (sw)';",
D1,C1,STRONG,gpt-5.4,spider_validation_00112,car_1,2,4,1,1.0,1,1.0,0.3333333333333333,1.0,0.17391304347826086,1.0,0.21052631578947367,367,630,43,673,0.002005,0.0,1,"SELECT cd.Accelerate
FROM cars_data AS cd
JOIN car_names AS cn ON cd.Id = cn.MakeId
WHERE cn.Make = 'amc hornet sportabout (sw)';",
D1,C1,STRONG,gpt-5.4,spider_validation_00113,car_1,2,3,1,1.0,1,1.0,0.3333333333333333,1.0,0.13043478260869565,1.0,0.15789473684210525,367,622,30,652,0.0018550000000000003,0.0,1,SELECT COUNT(*) FROM car_makers cm JOIN countries c ON cm.Country = c.CountryId WHERE c.CountryName = 'france';,
D1,C1,STRONG,gpt-5.4,spider_validation_00114,car_1,2,3,1,1.0,1,1.0,0.3333333333333333,1.0,0.13043478260869565,1.0,0.15789473684210525,367,624,30,654,0.00186,0.0,1,SELECT COUNT(*) FROM car_makers cm JOIN countries c ON cm.Country = c.CountryId WHERE c.CountryName = 'france';,
D1,C1,STRONG,gpt-5.4,spider_validation_00115,car_1,3,5,2,1.0,1,1.0,0.5,1.0,0.21739130434782608,1.0,0.2631578947368421,367,623,42,665,0.0019774999999999997,0.0,1,SELECT COUNT(*) FROM model_list ml JOIN car_makers cm ON ml.Maker = cm.Id JOIN countries c ON cm.Country = c.CountryId WHERE LOWER(c.CountryName) = 'usa';,
D1,C1,STRONG,gpt-5.4,spider_validation_00116,car_1,3,5,2,1.0,1,1.0,0.5,1.0,0.21739130434782608,1.0,0.2631578947368421,367,627,52,679,0.0020875,0.0,1,"SELECT COUNT(DISTINCT ml.ModelId)
FROM model_list AS ml
JOIN car_makers AS cm ON ml.Maker = cm.Id
JOIN countries AS c ON cm.Country = c.CountryId
WHERE c.CountryName = 'usa';",
D1,C1,STRONG,gpt-5.4,spider_validation_00117,car_1,1,2,0,1.0,1,1.0,0.16666666666666666,1.0,0.08695652173913043,1.0,0.10526315789473684,367,631,28,659,0.0018575000000000002,0.0,1,"SELECT AVG(CAST(MPG AS REAL)) AS average_mpg
FROM cars_data
WHERE Cylinders = 4;",
D1,C1,STRONG,gpt-5.4,spider_validation_00118,car_1,1,2,0,1.0,1,1.0,0.16666666666666666,1.0,0.08695652173913043,1.0,0.10526315789473684,367,629,28,657,0.0018525,0.0,1,"SELECT AVG(CAST(MPG AS REAL)) AS average_mpg
FROM cars_data
WHERE Cylinders = 4;",
D1,C1,STRONG,gpt-5.4,spider_validation_00119,car_1,1,3,0,1.0,1,1.0,0.16666666666666666,1.0,0.13043478260869565,1.0,0.15789473684210525,367,631,27,658,0.0018475000000000002,0.0,1,"SELECT MIN(Weight)
FROM cars_data
WHERE Cylinders = 8
  AND Year = 1974;",
D1,C1,STRONG,gpt-5.4,spider_validation_00120,car_1,1,3,0,1.0,1,1.0,0.16666666666666666,1.0,0.13043478260869565,1.0,0.15789473684210525,367,631,27,658,0.0018475000000000002,0.0,1,"SELECT MIN(Weight)
FROM cars_data
WHERE Cylinders = 8
  AND Year = 1974;",
D1,C1,STRONG,gpt-5.4,spider_validation_00121,car_1,1,2,0,0.0,1,1.0,0.16666666666666666,1.0,0.08695652173913043,1.0,0.10526315789473684,367,621,33,654,0.0018825,0.0,1,"SELECT cm.Maker, ml.Model
FROM car_makers AS cm
JOIN model_list AS ml
  ON ml.Maker = cm.Id;",
D1,C1,STRONG,gpt-5.4,spider_validation_00122,car_1,1,2,0,0.0,1,1.0,0.16666666666666666,1.0,0.08695652173913043,1.0,0.10526315789473684,367,620,33,653,0.00188,0.0,1,"SELECT cm.Maker, ml.Model
FROM car_makers AS cm
JOIN model_list AS ml
  ON ml.Maker = cm.Id;",
D1,C1,STRONG,gpt-5.4,spider_validation_00123,car_1,2,3,1,1.0,1,1.0,0.3333333333333333,1.0,0.13043478260869565,1.0,0.15789473684210525,367,629,34,663,0.0019125000000000001,0.0,1,"SELECT DISTINCT c.CountryName, c.CountryId
FROM countries AS c
JOIN car_makers AS cm
  ON cm.Country = c.CountryId;",
D1,C1,STRONG,gpt-5.4,spider_validation_00124,car_1,2,3,1,1.0,1,1.0,0.3333333333333333,1.0,0.13043478260869565,1.0,0.15789473684210525,367,629,34,663,0.0019125000000000001,0.0,1,"SELECT DISTINCT c.CountryName, c.CountryId
FROM countries AS c
JOIN car_makers AS cm
  ON cm.Country = c.CountryId;",
D1,C1,STRONG,gpt-5.4,spider_validation_00125,car_1,1,1,0,0.0,1,1.0,0.16666666666666666,1.0,0.043478260869565216,1.0,0.05263157894736842,367,627,21,648,0.0017774999999999998,0.0,1,SELECT COUNT(*) FROM cars_data WHERE CAST(Horsepower AS INTEGER) > 150;,
D1,C1,STRONG,gpt-5.4,spider_validation_00126,car_1,1,1,0,0.0,1,1.0,0.16666666666666666,1.0,0.043478260869565216,1.0,0.05263157894736842,367,627,21,648,0.0017774999999999998,0.0,1,SELECT COUNT(*) FROM cars_data WHERE CAST(Horsepower AS INTEGER) > 150;,
D1,C1,STRONG,gpt-5.4,spider_validation_00127,car_1,1,2,0,0.0,1,1.0,0.16666666666666666,1.0,0.08695652173913043,1.0,0.10526315789473684,367,623,26,649,0.0018174999999999999,0.0,1,"SELECT Year, AVG(Weight) AS average_weight
FROM cars_data
GROUP BY Year
ORDER BY Year;",
D1,C1,STRONG,gpt-5.4,spider_validation_00128,car_1,1,2,0,0.0,1,1.0,0.16666666666666666,1.0,0.08695652173913043,1.0,0.10526315789473684,367,624,34,658,0.0019,0.0,1,"SELECT Year, AVG(Weight) AS avg_weight, AVG(Year) AS avg_year
FROM cars_data
GROUP BY Year
ORDER BY Year;",
D1,C1,STRONG,gpt-5.4,spider_validation_00129,car_1,3,6,2,1.0,1,1.0,0.5,1.0,0.2608695652173913,1.0,0.2631578947368421,367,625,76,701,0.0023225,0.0,1,"SELECT c.CountryName
FROM countries AS c
JOIN continents AS ct
  ON c.Continent = ct.ContId
JOIN car_makers AS cm
  ON cm.Country = c.CountryId
WHERE ct.Continent = 'europe'
GROUP BY c.CountryId, c.CountryName
HAVING COUNT(cm.Id) >= 3;",
D1,C1,STRONG,gpt-5.4,spider_validation_00130,car_1,3,6,2,1.0,1,1.0,0.5,1.0,0.2608695652173913,1.0,0.2631578947368421,367,628,76,704,0.00233,0.0,1,"SELECT c.CountryName
FROM countries AS c
JOIN continents AS ct
  ON c.Continent = ct.ContId
JOIN car_makers AS cm
  ON cm.Country = c.CountryId
WHERE ct.Continent = 'europe'
GROUP BY c.CountryId, c.CountryName
HAVING COUNT(cm.Id) >= 3;",
D1,C1,STRONG,gpt-5.4,spider_validation_00131,car_1,2,5,1,0.0,1,1.0,0.3333333333333333,1.0,0.21739130434782608,1.0,0.2631578947368421,367,630,72,702,0.002295,0.0,1,"SELECT MAX(CAST(cars_data.Horsepower AS INTEGER)) AS max_horsepower,
       car_names.Make
FROM cars_data
JOIN car_names ON cars_data.Id = car_names.MakeId
WHERE cars_data.Cylinders = 3
GROUP BY car_names.Make
ORDER BY max_horsepower DESC
LIMIT 1;",
D1,C1,STRONG,gpt-5.4,spider_validation_00132,car_1,2,5,1,0.0,1,1.0,0.3333333333333333,1.0,0.21739130434782608,1.0,0.2631578947368421,367,633,78,711,0.0023625,0.0,1,"SELECT cd.Horsepower, cn.Make
FROM cars_data AS cd
JOIN car_names AS cn ON cd.Id = cn.MakeId
WHERE cd.Cylinders = 3
  AND CAST(cd.Horsepower AS INTEGER) = (
    SELECT MAX(CAST(Horsepower AS INTEGER))
    FROM cars_data
    WHERE Cylinders = 3
  );",
D1,C1,STRONG,gpt-5.4,spider_validation_00133,car_1,2,4,1,0.0,1,1.0,0.3333333333333333,1.0,0.17391304347826086,1.0,0.21052631578947367,367,632,50,682,0.00208,0.0,1,"SELECT cn.Make
FROM cars_data cd
JOIN car_names cn ON cd.Id = cn.MakeId
WHERE CAST(cd.MPG AS REAL) = (
  SELECT MAX(CAST(MPG AS REAL))
  FROM cars_data
);",
D1,C1,STRONG,gpt-5.4,spider_validation_00134,car_1,2,4,1,0.0,1,1.0,0.3333333333333333,1.0,0.17391304347826086,1.0,0.21052631578947367,367,623,39,662,0.0019474999999999998,0.0,1,"SELECT cn.Make
FROM cars_data cd
JOIN car_names cn ON cd.Id = cn.MakeId
ORDER BY CAST(cd.MPG AS REAL) DESC
LIMIT 1;",
D1,C1,STRONG,gpt-5.4,spider_validation_00135,car_1,1,2,0,1.0,1,1.0,0.16666666666666666,1.0,0.08695652173913043,1.0,0.10526315789473684,367,626,40,666,0.001965,0.0,1,"SELECT AVG(CAST(Horsepower AS REAL)) AS average_horsepower
FROM cars_data
WHERE Year < 1980 AND Horsepower IS NOT NULL AND Horsepower != '';",
D1,C1,STRONG,gpt-5.4,spider_validation_00136,car_1,1,2,0,1.0,1,1.0,0.16666666666666666,1.0,0.08695652173913043,1.0,0.10526315789473684,367,627,24,651,0.0018074999999999999,0.0,1,"SELECT AVG(CAST(Horsepower AS REAL))
FROM cars_data
WHERE Year < 1980;",
D1,C1,STRONG,gpt-5.4,spider_validation_00137,car_1,2,4,1,1.0,1,1.0,0.3333333333333333,1.0,0.17391304347826086,1.0,0.21052631578947367,367,628,37,665,0.0019399999999999999,0.0,1,"SELECT AVG(cd.Edispl)
FROM cars_data AS cd
JOIN car_names AS cn ON cd.Id = cn.MakeId
WHERE cn.Model = 'volvo';",
D1,C1,STRONG,gpt-5.4,spider_validation_00138,car_1,2,4,1,1.0,1,1.0,0.3333333333333333,1.0,0.17391304347826086,1.0,0.21052631578947367,367,625,60,685,0.0021625000000000004,0.0,1,"SELECT AVG(cd.Edispl)
FROM cars_data cd
JOIN car_names cn ON cd.Id = cn.MakeId
JOIN model_list ml ON cn.Model = ml.Model
JOIN car_makers cm ON ml.Maker = cm.Id
WHERE cm.Maker = 'volvo';",
D1,C1,STRONG,gpt-5.4,spider_validation_00139,car_1,1,2,0,0.0,1,1.0,0.16666666666666666,1.0,0.08695652173913043,1.0,0.10526315789473684,367,624,32,656,0.00188,0.0,1,"SELECT Cylinders, MAX(Accelerate) AS max_accelerate
FROM cars_data
GROUP BY Cylinders
ORDER BY Cylinders;",
D1,C1,STRONG,gpt-5.4,spider_validation_00140,car_1,1,2,0,0.0,1,1.0,0.16666666666666666,1.0,0.08695652173913043,1.0,0.10526315789473684,367,624,27,651,0.00183,0.0,1,"SELECT Cylinders, MAX(Accelerate) AS max_accelerate
FROM cars_data
GROUP BY Cylinders;",
D1,C1,STRONG,gpt-5.4,spider_validation_00141,car_1,1,1,0,1.0,1,1.0,0.16666666666666666,1.0,0.043478260869565216,1.0,0.05263157894736842,367,624,28,652,0.00184,0.0,1,"SELECT cn.Model
FROM car_names AS cn
GROUP BY cn.Model
ORDER BY COUNT(*) DESC
LIMIT 1;",
D1,C1,STRONG,gpt-5.4,spider_validation_00142,car_1,1,1,0,1.0,1,1.0,0.16666666666666666,1.0,0.043478260869565216,1.0,0.05263157894736842,367,621,33,654,0.0018825,0.0,1,"SELECT cn.Model
FROM car_names AS cn
GROUP BY cn.Model
ORDER BY COUNT(DISTINCT cn.Make) DESC
LIMIT 1;",
D1,C1,STRONG,gpt-5.4,spider_validation_00143,car_1,1,1,0,1.0,1,1.0,0.16666666666666666,1.0,0.043478260869565216,1.0,0.05263157894736842,367,623,16,639,0.0017174999999999998,0.0,1,SELECT COUNT(*) FROM cars_data WHERE Cylinders > 4;,
D1,C1,STRONG,gpt-5.4,spider_validation_00144,car_1,1,1,0,1.0,1,1.0,0.16666666666666666,1.0,0.043478260869565216,1.0,0.05263157894736842,367,626,16,642,0.001725,0.0,1,SELECT COUNT(*) FROM cars_data WHERE Cylinders > 4;,
D1,C1,STRONG,gpt-5.4,spider_validation_00145,car_1,1,1,0,1.0,1,1.0,0.16666666666666666,1.0,0.043478260869565216,1.0,0.05263157894736842,367,623,16,639,0.0017174999999999998,0.0,1,SELECT COUNT(*) FROM cars_data WHERE Year = 1980;,
D1,C1,STRONG,gpt-5.4,spider_validation_00146,car_1,1,1,0,1.0,1,1.0,0.16666666666666666,1.0,0.043478260869565216,1.0,0.05263157894736842,367,624,16,640,0.00172,0.0,1,SELECT COUNT(*) FROM cars_data WHERE Year = 1980;,
D1,C1,STRONG,gpt-5.4,spider_validation_00147,car_1,2,3,1,1.0,1,1.0,0.3333333333333333,1.0,0.13043478260869565,1.0,0.15789473684210525,367,629,35,664,0.0019225000000000002,0.0,1,"SELECT COUNT(*) 
FROM model_list ml
JOIN car_makers cm ON ml.Maker = cm.Id
WHERE cm.FullName = 'American Motor Company';",
D1,C1,STRONG,gpt-5.4,spider_validation_00148,car_1,2,3,1,1.0,1,1.0,0.3333333333333333,1.0,0.13043478260869565,1.0,0.15789473684210525,367,629,35,664,0.0019225000000000002,0.0,1,"SELECT COUNT(*) 
FROM model_list ml
JOIN car_makers cm ON ml.Maker = cm.Id
WHERE cm.FullName = 'American Motor Company';",
D1,C1,STRONG,gpt-5.4,spider_validation_00149,car_1,2,3,1,1.0,1,1.0,0.3333333333333333,1.0,0.13043478260869565,1.0,0.15789473684210525,367,630,55,685,0.002125,0.0,1,"SELECT cm.FullName, cm.Id
FROM car_makers AS cm
JOIN model_list AS ml
  ON ml.Maker = cm.Id
GROUP BY cm.Id, cm.FullName
HAVING COUNT(DISTINCT ml.Model) > 3;",
D1,C1,STRONG,gpt-5.4,spider_validation_00150,car_1,2,3,1,0.0,1,1.0,0.3333333333333333,1.0,0.13043478260869565,1.0,0.15789473684210525,367,629,50,679,0.0020725,0.0,1,"SELECT cm.Id, cm.Maker
FROM car_makers AS cm
JOIN model_list AS ml
  ON ml.Maker = cm.Id
GROUP BY cm.Id, cm.Maker
HAVING COUNT(*) > 3;",
D1,C1,STRONG,gpt-5.4,spider_validation_00151,car_1,4,8,3,1.0,1,1.0,0.6666666666666666,1.0,0.34782608695652173,1.0,0.3157894736842105,367,634,70,704,0.0022849999999999997,0.0,1,"SELECT DISTINCT cn.Model
FROM car_names AS cn
JOIN cars_data AS cd ON cd.Id = cn.MakeId
JOIN model_list AS ml ON cn.Model = ml.Model
JOIN car_makers AS cm ON ml.Maker = cm.Id
WHERE cm.FullName = 'General Motors' OR cd.Weight > 3500;",
D1,C1,STRONG,gpt-5.4,spider_validation_00152,car_1,4,8,3,1.0,1,1.0,0.6666666666666666,1.0,0.34782608695652173,1.0,0.3157894736842105,367,634,70,704,0.0022849999999999997,0.0,1,"SELECT DISTINCT ml.Model
FROM car_names AS cn
JOIN cars_data AS cd ON cd.Id = cn.MakeId
JOIN model_list AS ml ON cn.Model = ml.Model
JOIN car_makers AS cm ON ml.Maker = cm.Id
WHERE cm.FullName = 'General Motors' OR cd.Weight > 3500;",
D1,C1,STRONG,gpt-5.4,spider_validation_00153,car_1,1,2,0,1.0,1,1.0,0.16666666666666666,1.0,0.08695652173913043,1.0,0.10526315789473684,367,634,26,660,0.001845,0.0,1,"SELECT DISTINCT Year
FROM cars_data
WHERE Weight BETWEEN 3000 AND 4000
ORDER BY Year;",
